mod,name,itemid,metadata,aer,alienis,aqua,arbor,auram,bestia,cognitio,corpus,desidia,exanimis,fabrico,fames,gelum,gula,herba,humanus,ignis,infernus,instrumentum,invidia,ira,iter,limus,lucrum,lux,machina,messis,metallum,meto,mortuus,motus,ordo,pannus,perditio,perfodio,permutatio,potentia,praecantatio,sano,sensus,spiritus,superbia,telum,tempestas,tenebrae,terra,tutamen,vacuos,venenum,victus,vinculum,vitium,vitreus,volatus
customnpcs,npcMithrilBattleAxe,5529,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
customnpcs,npcMithrilBroadsword,5530,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
customnpcs,npcBronzeSkirt,5531,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,
customnpcs,npcDemonicBoots,5534,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
customnpcs,npcMithrilSkirt,5535,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
customnpcs,npcMithrilDagger,5537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
customnpcs,npcMithrilSpear,5538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
customnpcs,npcDemonicHead,5539,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
customnpcs,npcMithrilHead,5540,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
customnpcs,npcMithrilSword,5543,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
customnpcs,npcEmeraldSkirt,5544,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
customnpcs,npcMithrilReversedDagger,5545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
customnpcs,npcDemonicChest,5546,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
ThermalFoundation,tool.pickaxeSilver,5547,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.shearsNickel,5548,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,4,,,3,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.legsLead,5549,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,5,,,,,,,,,,,,,,,5,,,,,,,
ThermalFoundation,tool.swordLead,5550,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,1,,,,,,,,,,,2,,,,1,,,,,,,
ThermalFoundation,armor.helmetNickel,5552,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,7,,,,,,,,,,,,,,,2,,,,,,,
ThermalFoundation,armor.helmetElectrum,5553,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
ThermalFoundation,armor.platePlatinum,5554,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
ThermalFoundation,tool.fishingRodPlatinum,5555,0,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.axePlatinum,5556,0,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.shearsTin,5557,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,1,
ThermalFoundation,tool.axeNickel,5558,0,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.bowLead,5559,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,9,,,,,2,,,,,,,,,,3,,,,1,,,,,,,1
ThermalFoundation,armor.legsPlatinum,5560,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
ThermalFoundation,tool.shearsElectrum,5561,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.legsCopper,5562,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
ThermalFoundation,tool.shovelElectrum,5563,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.pickaxeElectrum,5564,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.legsSilver,5565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
ThermalFoundation,tool.fishingRodElectrum,5566,0,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.legsTin,5567,0,,,,,,,,,,,,,,,,,,,,,,,,5,,,,31,,,,,,,,,,,,,,,,,,,3,,,,,,5,
ThermalFoundation,tool.pickaxeBronze,5568,0,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.sickleCopper,5569,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,13,,,,,,,,2,,,,,,,,,,,,2,,,,,,
ThermalFoundation,armor.legsBronze,5570,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
ThermalFoundation,tool.hoeLead,5571,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,9,3,,,1,,,,,,,,,,,,,,,1,,,,,,,
ThermalFoundation,armor.bootsTin,5572,0,,,,,,,,,,,,,,,,,,,,,,,,3,,,,18,,,,,,,,,,,,,,,,,,,1,,,,,,3,
ThermalFoundation,tool.sickleLead,5573,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,2,,,,,,,,,,,,,,,2,,,,,,,
ThermalFoundation,tool.sickleBronze,5574,0,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.pickaxeCopper,5575,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.sickleSilver,5576,0,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.plateElectrum,5577,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
ThermalFoundation,tool.sickleElectrum,5578,0,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.hoeNickel,5580,0,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,4,,,3,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.sicklePlatinum,5581,0,,,,,,,,,,,,,,,,,,,3,,,,,2,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.axeCopper,5582,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.hoeElectrum,5583,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.axeElectrum,5584,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.axeSilver,5585,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.axeLead,5586,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,13,,,,2,,,,,,,,,,,,,,,2,,,,,,,
ThermalFoundation,tool.swordNickel,5587,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,3,,,,,,,,,,,3,,,,,,,,,,,
ThermalFoundation,tool.pickaxeNickel,5588,0,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.helmetPlatinum,5589,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
ThermalFoundation,tool.bowElectrum,5590,0,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,4,,,,,2,,,,,,,,,,3,,,,,,,,,,,1
ThermalFoundation,tool.bowNickel,5591,0,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,3,2,,,,,,,,,,3,,,,,,,,,,,1
ThermalFoundation,tool.swordPlatinum,5592,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,
ThermalFoundation,tool.swordTin,5593,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9,,,,,,,,,,,,,,,2,,,,,,,,,,1,
ThermalFoundation,tool.pickaxeLead,5594,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,13,,,,2,,,,,,,,,,,,,,,2,,,,,,,
ThermalFoundation,armor.bootsNickel,5595,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,6,,,,,,,,,,,,,,,2,,,,,,,
ThermalFoundation,tool.sickleNickel,5596,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.bootsElectrum,5597,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
ThermalFoundation,tool.fishingRodTin,5598,0,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,9,,,,,1,,,,,,,,,,,,,,,,,,,,1,
ThermalFoundation,tool.pickaxePlatinum,5599,0,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.shearsPlatinum,5600,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.shovelNickel,5601,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.axeBronze,5602,0,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.sickleTin,5603,0,,,,,,,,,,,,,,,,,,,,,,,,2,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,2,
ThermalFoundation,tool.shovelPlatinum,5604,0,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.plateLead,5605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,6,,,,,,,,,,,,,,,6,,,,,,,
ThermalFoundation,tool.hoeCopper,5606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.hoeSilver,5607,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.swordBronze,5608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
ThermalDynamics,retriever,5609,0,,3,,,,,,,,,,,,,,,,,,,,1,,,,1,,4,,,,,,,,2,1,,,,,,,,,,,,,,,,,
ThermalDynamics,retriever,5609,1,,3,,,,,,,,,,,,,,,,,,,,1,,,,1,,4,,,,,,,,2,,,,,,,,,,,1,,,,,,,
ThermalDynamics,retriever,5609,2,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,4,,,,,,,,2,1,,,,,,,,,,,,,,,,,
ThermalDynamics,retriever,5609,3,,1,,,,,,,,,,,,,,,,,,,,1,,,,2,,4,,,,,,,,2,2,,,,,,,,,,,,,,,,,
ThermalDynamics,retriever,5609,4,,3,,,,,,,,,,,,,,,,,,,,1,,,,1,,4,,,,,,,,2,1,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.fishingRodLead,5611,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,9,,,,1,1,,,,,,,,,,,,,,1,,,,,,,
ThermalFoundation,armor.bootsPlatinum,5612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
ThermalFoundation,tool.swordSilver,5613,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
ThermalFoundation,armor.plateNickel,5614,0,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,,,12,,,,,,,,,,,,,,,5,,,,,,,
ThermalFoundation,tool.hoeBronze,5615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.swordElectrum,5616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
ThermalFoundation,armor.plateCopper,5617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
ThermalFoundation,tool.shearsLead,5618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,,,1,,,,,,,,,,,,,,,1,,,,,,,
ThermalFoundation,armor.bootsBronze,5619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
ThermalFoundation,tool.shovelSilver,5620,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.plateSilver,5621,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
ThermalFoundation,tool.fishingRodNickel,5622,0,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,3,1,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.bootsLead,5623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,3,,,,,,,,,,,,,,,3,,,,,,,
ThermalFoundation,tool.bowCopper,5625,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,9,,,,,2,,,,,,,,,,3,,,,,1,,,,,,1
ThermalFoundation,armor.bootsSilver,5626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
ThermalFoundation,tool.bowSilver,5627,0,,,,,,2,,,,,,,,,,,,,,,,,,3,,,,9,,,,,2,,,,,,,,,,3,,,,,,,,,,,1
ThermalFoundation,tool.swordCopper,5628,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
ThermalFoundation,armor.plateBronze,5629,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
ThermalFoundation,armor.helmetLead,5630,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,3,,,,,,,,,,,,,,,3,,,,,,,
ThermalFoundation,tool.bowBronze,5631,0,,,,,,2,,,,,1,,,,,,,,1,,,,,,,,,9,,,,,2,,,,,,,,,,3,,,,,,,,,,,
ThermalFoundation,tool.hoePlatinum,5634,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.bowPlatinum,5635,0,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,4,,,,,2,,,,,,,,,,3,,,,,,,,,,,1
ThermalFoundation,armor.helmetBronze,5636,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,
blightbuster,purityFocus,5637,0,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,8,,,,,3,7,3,,,,,,,,,,,,,,6,
ThermalFoundation,tool.shovelTin,5638,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.shearsCopper,5639,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,,,,,,,1,,,,,,,,,,,,1,,,,,,
ThermalFoundation,tool.shovelLead,5640,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.shovelBronze,5641,0,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.axeTin,5642,0,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,2,
ThermalFoundation,tool.shearsSilver,5643,0,,,,,,,,,,,,,,,,,,,,,,,,3,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.hoeTin,5644,0,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,1,
ThermalFoundation,armor.helmetCopper,5645,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
ThermalFoundation,tool.pickaxeTin,5646,0,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,2,
ThermalFoundation,tool.bowTin,5647,0,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,9,,,,,2,,,,,,,,,,3,,,,,,,,,,,1
ThermalFoundation,tool.shovelCopper,5648,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,tool.shearsBronze,5649,0,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,9,4,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.bootsCopper,5650,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
ThermalFoundation,tool.fishingRodSilver,5651,0,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,9,,,,,1,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.helmetTin,5652,0,,,,,,,,,,,,,,,,,,,,,,,,3,,,,22,,,,,,,,,,,,,,,,,,,1,,,,,,3,
ThermalFoundation,tool.fishingRodCopper,5653,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,9,,,,,1,,,1,,,,,,,,,,,,1,,,,,,
ThermalFoundation,armor.legsNickel,5654,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,,,10,,,,,,,,,,,,,,,5,,,,,,,
ThermalDynamics,filter,5655,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,2,,,,,,,,,,,,,,,,,,
ThermalDynamics,filter,5655,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,2,,,,,,,,,,,1,,,,,,,
ThermalDynamics,filter,5655,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalDynamics,filter,5655,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,
ThermalDynamics,filter,5655,4,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.helmetSilver,5656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
ThermalFoundation,tool.fishingRodBronze,5657,0,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,9,,,,,1,,,,,,,,,,,,,,,,,,,,,
ThermalFoundation,armor.plateTin,5658,0,,,,,,,,,,,,,,,,,,,,,,,,6,,,,36,,,,,,,,,,,,,,,,,,,4,,,,,,6,
ThermalFoundation,armor.legsElectrum,5659,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
ThermalDynamics,servo,5660,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,1,,,,,,,,,,,,,,,,,
ThermalDynamics,servo,5660,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,2,1,,,,,,,,,,1,,,,,,,
ThermalDynamics,servo,5660,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,
ThermalDynamics,servo,5660,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,
ThermalDynamics,servo,5660,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,
MineFactoryReloaded,safarinet.jailer.fancy,5661,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,3,,,,,,,,,,7,,,
ExtraTiC,drulloyIngot,5668,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,
TabulaRasa,RasaItem0,5671,20,9,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,4,,6,,17,,6,,,,,,,,,,,,,,
TabulaRasa,RasaItem0,5671,21,,15,,,,,,,,,,,,,,,,,,,,,,10,,,,19,,,,,,,,,24,,,,9,6,,,,,,,,,,,,
TabulaRasa,RasaItem0,5671,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
appliedenergistics2,item.ToolNetherQuartzCuttingKnife,5673,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,,1,
appliedenergistics2,item.ToolCertusQuartzCuttingKnife,5674,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2,
appliedenergistics2,item.ToolCertusQuartzWrench,5675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
appliedenergistics2,item.ToolNetherQuartzWrench,5676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
Botania,unholyCloak,5685,0,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,12,,,,6,25,,,11,,,,,15,,,,,,,,
Botania,manasteelShovel,5687,0,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,4,,,,,,,,,,4,,2,,,,,,,,,,,,,,
Botania,petal,5688,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,7,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,9,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,10,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,11,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,12,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,13,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,14,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Botania,petal,5688,15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
harvestcraft,royaljellyItem,5689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Botania,thornChakram,5691,0,,1,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,,6,,2,,,,,,3,,,,,,,,
Botania,manasteelHelmReveal,5692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,5,,10,,,,,,,2,,,,,,2,
harvestcraft,saltItem,5693,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
harvestcraft,wovencottonItem,5694,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
Botania,manasteelChest,5695,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,5,,3,,,,,,,6,,,,,,,
harvestcraft,grubItem,5696,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
harvestcraft,hardenedleatherbootsItem,5697,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,2,,,,,,,
Botania,manaGun,5698,0,,,,3,,,,,,,,,,,,,11,,,,,,,4,,,,,,,,,,13,,,,13,,7,,,,,,,,,,,,,,
Botania,temperanceStone,5699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,,,,,9,,,,,,,,
harvestcraft,calamaricookedItem,5700,0,,,,,,,,4,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harvestcraft,sunflowerseedsItem,5701,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
harvestcraft,bakewareItem,5702,0,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,
Botania,elementiumHelm,5703,0,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,6,,,,,,,,,,5,,3,,,,,,,2,,,,,,,
Botania,skyDirtRod,5704,0,2,3,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,14,,4,,,,,,5,,,,,,,,
